artist_familiarity;artist_hotttnesss;artist_id;idx_artist_mbtags;artist_name;loudness;song_id;tempo;song_hotttnesss;time_signature;title;key
b'0.5641289501467455';b'0.3977756543226217';b'AR14CJ91187FB3A994';b'0';b'Eddy Arnold';b'-11.863';b'SOAEGKR12A58A79091';b'102.151';b'nan';b'5';"b""What's He Doin' In My World""";b'1'
b'0.6096366979313602';b'0.3825930008756608';b'ARRT66G1187FB3DDF9';b'0';b'Freddie King';b'-13.19';b'SOXDFKG12A8C1342B8';b'102.785';b'0.3347065490692206';b'4';b'Rock Me Baby';b'8'
b'0.3087536335232602';b'0.20728595283543555';b'ARVJSJY1250940FA2B';b'0';b'Tulipunaruusut';b'-7.337';b'SOGLOFX12A8C13E454';b'116.298';b'nan';b'4';b'Hiekkaa (polvere)';b'5'
b'0.7142014472093124';b'0.49612334604345754';b'ARJVTRE1187B9959C0';b'0';b'Foghat';b'-7.792';b'SOUFIZZ12A6D4FB02B';b'132.159';b'0.3347065490692206';b'4';b'Zig-Zag Walk';b'7'
b'0.5225901845504569';b'0.39064123587831157';b'ARN03F71187FB4E3F4';b'0';b'Ayo';b'-15.606';b'SOJPNCH12A67AE0E21';b'117.495';b'0.7711633221969872';b'4';b'Watching You';b'11'
b'0.5286154534393213';b'0.36076001660983414';b'ARMX5R91187B991E20';b'0';b'Johnny Vicious';b'-25.822';b'SOFBVDN12AB018BE6D';b'131.525';b'nan';b'1';b'Speaker Problems';b'6'
b'0.47482940689326686';b'0.2969556817997762';b'ARV21JS1187B99E516';b'0';b'Jerry Lewis';b'-21.969';b'SOLUWXE12A6BD550CD';b'145.333';b'nan';b'5';b'Bill Lynch';b'11'
b'0.6797935559497998';b'0.4894582584706414';b'AR8CT8U1187FB4D803';b'0';"b""Dexy's Midnight Runners""";b'-7.749';b'SONRPGH12A6310D895';b'151.123';b'0.5447509131829931';b'4';b'Seven Days Too Long';b'8'
b'0.6249671064026375';b'0.40971267828672114';b'ARIVB351187B9B485E';b'0';b'Porno For Pyros';b'-8.961';b'SOLMLRP12AB01890AF';b'151.741';b'0.2736896673813743';b'4';b'Satellite Of Love (Album Version)';b'5'
b'0.6413540809343606';b'0.3842305629725106';b'ARMG34A1187FB548A8';b'0';b'Thomas Dolby';b'-10.826';b'SOHJHIQ12A6310E147';b'128.646';b'nan';b'4';b'She Blinded Me With Science';b'9'
b'0.31385115159841964';b'0.14519082979005074';b'ARYDFJA1241B9CBFF2';b'0';b'Jacques Douai';b'-17.944';b'SOGKNMB12AB0189683';b'91.302';b'nan';b'1';b'La Rivi\xc3\xa8re De Ton Dos';b'9'
b'0.4496634443556399';b'0.2847193437553472';b'AR3ZV061187FB3C821';b'0';b'Moving Cloud';b'-14.466';b'SOWLDPW12AB017ECA0';b'170.61';b'nan';b'4';"b""Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas""";b'2'
b'0.388546283708295';b'0.2518955385478121';b'ARLOIDN1187B9B060D';b'0';b'DJ Guy';b'-8.202';b'SOZQQIZ12AC4687EAC';b'146.976';b'nan';b'4';b'Freak it all Night';b'7'
b'0.7379725284001423';b'0.555968803751809';b'ARAEX7Y1187FB42D36';b'0';b'Toni Braxton';b'-9.272';b'SOZGBWV12A8C137BE5';b'123.755';b'0.5075315460078309';b'4';b'Best Friend';b'11'
b'0.5592635021882576';b'0.3621744908204894';b'AR4YY6D1187B9AEC44';b'0';b'Spooky Tooth / Mike Harrison';b'-9.947';b'SOOHPYN12A67020C87';b'134.804';b'0.8071744344165732';b'1';b'I Am The Walrus';b'2'
b'0.787877770105966';b'0.5432255210454612';b'ARAPH9U1187B9B34F0';b'0';b'Randy Travis';b'-10.047';b'SOCQWMC12A8C1429D1';b'95.866';b'0.7052232462436098';b'4';b'On The Other Hand (Album Version)';b'5'
b'0.3919282047762107';b'0.18318247139389615';b'ARMEUT11187B9BA155';b'0';b'Steve Riley & The Mamou Playboys';b'-9.124';b'SOCLJZX12AB0182CA4';b'93.292';b'nan';b'3';b'Mari Mouri (Mary Has Died)';b'0'
b'0.6147555886925882';b'0.396490351911818';b'AR0U44O1187B99007C';b'0';b'Republica';b'-3.653';b'SOFZXEV12A8C13A407';b'137.953';b'0.5317220984213001';b'4';b'Pub Pusher';b'5'
b'0.5050991390562366';b'0.38091717062497904';b'ARGF5QG1187B9AC84F';b'0';b'Geiom';b'-16.691';b'SONIPXL12AC4688938';b'119.901';b'0.2707759989463275';b'4';b'Sellotape Flowers';b'1'
b'0.7768857219069979';b'0.586086206760435';b'ARN7POH1187B9B301E';b'0';b'Jessica Simpson';b'-4.964';b'SOJRTDB12CF582662D';b'95.103';b'nan';b'4';b'In This Skin';b'10'
b'0.6060110032472622';b'0.4872029945562743';b'ARF3HEO1187B9AF2F4';b'0';b'Donnie McClurkin';b'-4.996';b'SORJHOX12A8AE48899';b'230.041';b'0.4574471670851005';b'3';"b""I'm Walking""";b'8'
b'0.4242028280284693';b'0.2554103094339133';b'ARRVIZY1187FB41246';b'0';b'California Oranges';b'-7.192';b'SOBOJIH12AB0183BB3';b'122.015';b'0.21204540548371908';b'4';b'I Won\x19t Let You Back In';b'2'
b'0.6303088461080303';b'0.488944201360234';b'ARPGTHP1187B9AC284';b'0';b'Temple Of The Dog';b'-10.847';b'SOUXANT12A6D4FB048';b'137.937';b'0.8490198855797514';b'4';b'Hunger Strike';b'7'
b'0.560914044695115';b'0.375054445896501';b'ARLYOE51187FB36902';b'0';b'Derek Bailey';b'-13.278';b'SOFZLZC12AB017BEDE';b'61.305';b'nan';b'5';b'M 14';b'1'
b'0.4028001989899977';b'0.3668472075699554';b'AREPOUG11F4C83D36C';b'0';b'DJ Rashad featuring DJ Chi Boogie';b'-1.827';b'SOPHSDJ12AB018A970';b'154.995';b'nan';b'4';b'Hood Figga Juke';b'7'
b'0.4800621144555108';b'0.3302126989009335';b'ARYKXSD1187B9A4DAD';b'0';b'David Hudson';b'-15.279';b'SOBVEIP12A8C13AB94';b'63.087';b'nan';b'4';b'Kurrajong';b'0'
b'0.5162582580815553';b'0.38756169656333034';b'ARY7DVZ1187FB58433';b'0';b'The Monroes';b'-5.048';b'SODXQLP12AB01867F0';b'145.941';b'nan';b'4';b'Eric';b'1'
b'0.40784999659664595';b'0.2989467843777619';b'AR6HEHH1187B9985F9';b'0';b'Russ Morgan';b'-18.339';b'SOZIQXE12AC960D9A7';b'53.713';b'nan';b'1';b'Love Divine_ All Love Excelling';b'10'
b'0.6623740258876866';b'0.3888819542043598';b'AR1J7881187B9959D8';b'0';b'First Blood';b'-2.525';b'SONXFYD12AAA8C6D44';b'160.589';b'0.7464419792787402';b'3';b'Execution';b'7'
b'0.6457200233360104';b'0.543954417055839';b'AROY6XW1187B991121';b'0';b'Steve Vai';b'-7.949';b'SORSIAC12A8C140BD9';b'169.654';b'0.5183405378823447';b'4';b'The Murder Prologue';b'3'
b'0.4321364774207179';b'0.36256359183067294';b'ARGHV4C1187B995847';b'0';b'The Mustangs';b'-10.444';b'SOEKTRQ12A8C13B7EA';b'85.538';b'0.0';b'1';b'Moscow Nights';b'4'
b'0.6052783033175688';b'0.395273631551009';b'AR6HAZT1187FB4A3AA';b'0';b'Roy Buchanan';b'-8.701';b'SOSJIMT12A8C137360';b'110.924';b'nan';b'3';b'C.C. Ryder';b'2'
b'0.42558468024998697';b'0.21468239929703406';b'ARGCFSQ122988F7D0B';b'0';b'Buckeye Politicians';b'-7.549';b'SOPSNHW12A8C141B9A';b'123.69';b'nan';b'4';b'Ride On The Rhythm';b'6'
b'0.40132798622497184';b'0.28857861572516413';b'AR5J8N51187FB54ED9';b'0';b'Joe Heaney';b'-21.085';b'SOSLPVV12A8C1351F1';b'35.604';b'nan';b'4';b'Red is the Rose';b'1'
b'0.39145406405090427';b'0.3208501295544305';b'ARQC4R31187B9A0D88';b'0';b'Jo Privat';b'-7.417';b'SOEHBKH12A8C139741';b'122.13';b'nan';b'4';b'Ay ! Mi Sombrero';b'9'
b'0.8582706777960948';b'0.515325300572259';b'ARMB95F1187B9B5B93';b'0';"b""Cam'Ron""";b'-6.798';b'SOYJAEP12A8C141230';b'189.294';b'nan';b'4';b'I.B.S. (Amended Album Version)';b'8'
b'0.5079521886392171';b'0.33506079585209864';b'ARF9BNW1187FB3F54B';b'0';b'Dottie West';b'-16.692';b'SOHNQBZ12A8C13856A';b'87.192';b'nan';b'3';b'Country Girl';b'4'
b'0.4704146136831491';b'0.3102989963854615';b'ARU2JAB1187FB50C72';b'0';b'David Meece';b'-23.637';b'SONLBRH12A6D4FBAEE';b'129.953';b'0.0';b'4';b'Prelude (Learing To Trust Album Version)';b'9'
b'0.45240058187088594';b'0.40146205320734124';b'AR8I87E1187FB57E2E';b'0';b'Andra\xc3\xa9 Crouch & Solid Gospel';b'-8.858';b'SOPOCMA12AB018B3A1';b'107.371';b'nan';b'3';b'My Tribute (to God Be The Glory)';b'10'
b'0.6949834090734855';b'0.42978028579125227';b'AR189B91187B9B8D9C';b'0';b'Gustavo Cerati';b'-6.996';b'SOQPTOJ12AB017DE93';b'196.429';b'0.5610194095637725';b'4';b'M\xc3\xa9dium';b'5'
b'0.49191077140417266';b'0.38347032753511867';b'AR1SFKQ1187B98AF13';b'0';b'Lauren Wood';b'-5.02';b'SOFLWFD12AB0189846';b'119.057';b'0.0';b'4';b'But You Are';b'11'
b'0.460409667072096';b'0.44234844848420407';b'AR9Q3LP1187FB3D647';b'0';b'Soilent Green';b'-5.682';b'SOIVVEW12A8C141277';b'175.781';b'0.43703620411161354';b'4';b'Pretty Smiles & Shattered Teeth';b'10'
b'0.0';b'0.0';b'ARWRMEN11F50C4BD18';b'0';b'Elliot Smith';b'-14.832';b'SOBITKZ12CF582660A';b'118.454';b'nan';b'4';b'Angeles';b'7'
b'0.7862120591541235';b'0.5476090330976463';b'ARO2U2Q119B86692A8';b'0';b'Fleet Foxes';b'-10.67';b'SONMNZJ12CF5F892EE';b'196.022';b'nan';b'4';b'English House';b'8'
b'0.040619277429810856';b'0.0';b'ARVFDXZ1241B9C8865';b'0';b'Pedro Garcia & His Del Prado Orchestra';b'-7.057';b'SOSPPOJ12AC3DF99F7';b'125.802';b'nan';b'4';b'Policias Y Ladrones';b'5'
b'0.6042595598579541';b'0.4610230157261765';b'AR0CDSK1187FB52ED6';b'0';b'Asleep At The Wheel';b'-12.712';b'SOSZDME12AF72AC84F';b'123.401';b'0.549395782971502';b'5';b'Hot Rod Lincoln';b'11'
b'0.8159234203436856';b'0.5551383219226409';b'ARUZRFN1187B98AC05';b'0';b'Bone Thugs-N-Harmony';b'-5.827';b'SOZZIEB12A8C1427FD';b'187.958';b'nan';b'4';b'2 Glocks';b'4'
b'0.49244072824952';b'0.33894696915778594';b'ARY1K701187B9A43A9';b'0';b'Joe McBride';b'-13.896';b'SOJTVHW12A8C142F98';b'105.882';b'0.42744657148843085';b'7';b'Like A Star';b'9'
b'0.41922886928735503';b'0.2967921539425625';b'ARNI8K81187FB423C7';b'0';b'Human Disease';b'-6.066';b'SONXOVG12A6D4FC104';b'140.052';b'0.0';b'4';b'Gold Flames Of Angels';b'9'
b'0.4109128807304758';b'0.3126785596305983';b'ARLCGW21187B9929EE';b'0';b'Juan Carmona';b'-9.07';b'SOJSYLO12AC3DF9B1B';b'91.479';b'nan';b'7';"b""Pa'lla pa'ca""";b'7'
b'0.7390992817501216';b'0.4711267145212444';b'ARKLA8V1187B999B68';b'0';b'Baroness';b'-6.013';b'SOSSOBZ12AF72A294F';b'162.019';b'nan';b'1';b'Wanderlust';b'0'
b'0.5083599025668306';b'0.3804946211294025';b'ARPGYM11187FB4B1E1';b'0';b'Owsley';b'-4.23';b'SOUCHEP12AB01862BA';b'133.125';b'0.21952882222784942';b'4';b'Zavelow House (Album Version)';b'7'
b'0.6559953454545084';b'0.43632993386586194';b'ARKT5SH1187B9AE8BF';b'0';b'Murderdolls';b'-4.063';b'SOEEWKM12A8C13B9FF';b'195.317';b'0.6407792161818049';b'1';b'Kill Miss America (Album Version)';b'9'
b'0.705491779875456';b'0.39345711137576006';b'ARB0WNP1187B9AC4AB';b'0';b'Samy Deluxe';b'-6.08';b'SOAANKE12A8C13CF5C';b'114.072';b'0.43016063701845586';b'5';b'Sam und Bo_ N.E.O.';b'11'
b'0.5637486273655298';b'0.3395324203493744';b'ARB78VW1187B98F81C';b'0';b'George Nooks';b'-9.118';b'SORAACY12A8AE475D2';b'168.121';b'nan';b'4';b'Watchie Watchie';b'11'
b'0.4979421060663372';b'0.34107330104708233';b'AR63RWN1187FB3E89A';b'0';b'Robert Lockwood_ Jr.';b'-13.158';b'SOYWVRO12AB018353B';b'99.701';b'0.0';b'1';b'Kindhearted Woman Blues';b'2'
b'0.6726805928835387';b'0.47638910882585617';b'ARGBR4I1187B99D073';b'0';b'Mudhoney';b'-6.591';b'SOFMBEN12AB0180769';b'131.642';b'0.5147533243380469';b'3';"b'Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin\' Randy Tate\'s..."")'";b'0'
b'0.6453679560153077';b'0.4230219215750594';b'ARHG53Q1187B9ACBFC';b'0';b'Alias';b'-6.192';b'SOZASXE12A58A7F12B';b'111.67';b'0.4541929882180224';b'3';b'Dying To Stay';b'1'
b'1.0';b'0.8267770134906597';b'ARCGJ6U1187FB4D01F';b'0';b'Akon';b'-10.796';b'SOVAJWX12AB0181448';b'125.228';b'nan';b'5';b'Gun Shot';b'0'
b'0.45058559586262714';b'0.33682036867351545';b'ARJZQ321187FB5AAA1';b'0';b'Hound Dog Taylor and The Houserockers';b'-11.954';b'SOHEZWR12A8C14077F';b'176.121';b'nan';b'4';b'Take Five - Live';b'11'
b'0.5273391834991505';b'0.31055608317952577';b'ARUP17W1187B98CAB9';b'0';b'Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima';b'-15.872';b'SOQBRHU12A8C13BCA0';b'182.672';b'nan';b'4';b'Sarambeque';b'2'
b'0.29911776637426124';b'0.0';b'ARVAWTX1187B9A9990';b'0';b'Antonis Remos';b'-8.145';b'SOVZFZI12AB018B2F0';b'127.814';b'nan';b'4';b'Min Aporis';b'11'
b'0.5604116856288465';b'0.3419045735408989';b'ARCLCFS1187B9AE476';b'0';b'Laurindo Almeida';b'-20.767';b'SOCXKTK12A8C13E6BA';b'182.393';b'0.0';b'4';b'Mozart In Samba Motion';b'10'
b'0.4507431775216858';b'0.3312149897920565';b'AR1DGSO1187FB59B15';b'0';b'Eddie Turner';b'-5.804';b'SOJPNVG12A6D4FACFC';b'89.984';b'0.0';b'4';b'Resurrection';b'2'
b'0.6058740493326593';b'0.433945513830991';b'ARYXJ5A1187B9B9E56';b'0';b'Los Delinq\xc3\xbcentes';b'-3.853';b'SOMBVRT12AB0181F49';b'146.64';b'0.48093421280893994';b'4';b'Qu\xc3\xadtate La Ropa';b'9'
b'0.6311512424491423';b'0.4327543367664601';b'ARGDSO91187B9AAB35';b'0';b'Patrick Bruel';b'-16.176';b'SOLCUUR12A8C140084';b'48.385';b'nan';b'4';"b""J'Suis Dans La D\xc3\xaache""";b'7'
b'0.4771800087520739';b'0.32795475415321146';b'ARB06Z71187B99049A';b'0';b'Seamus Egan';b'-12.686';b'SOHOLRN12AB0179E6D';b'91.691';b'nan';b'4';"b""Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig)""";b'2'
b'0.4009936870859755';b'0.3943546838394161';b'AR8OSA91187B9B9BA2';b'0';b'Gunther & the Sunshine Girls';b'-3.33';b'SOQYEDW12A6D4F8D64';b'131.991';b'0.682230871059618';b'4';b'Teeny Weeny String Bikini';b'0'
b'0.47772473249197345';b'0.299705214086752';b'ARD3ICK1187B9A56C9';b'0';b'Jimmy Riley';b'-6.295';b'SOWRLAV12AB0188811';b'143.854';b'nan';b'4';b'Watch This Sounds';b'4'
b'0.36072920580223455';b'0.26712486735047014';b'ARD7U0O1187FB5531A';b'0';b'Andr\xc3\xa9 Verchuren';b'-15.167';b'SOZCWKW12A8C13C124';b'117.665';b'nan';b'1';b'Poema';b'2'
b'0.8404324666171871';b'0.6088490185706534';b'ARW1MUW1187FB4D5A1';b'0';b'3 Doors Down';b'-6.348';b'SOUEHCD12AB0188F80';b'143.699';b'0.7045199879425357';b'4';b'Here Without You';b'10'
b'0.2842204036798283';b'0.305849744335753';b'ARQXGWX11F50C49BC7';b'0';b'Manuel & The Music Of The Mountains';b'-12.948';b'SOJBTHL12A6D4F7409';b'130.422';b'nan';b'4';b'Umbrellas Of Cherbourg';b'2'
b'0.5836464346551571';b'0.4145895696931074';b'ARZ1PTN1187B9967D9';b'0';b'Gene Autry';b'-14.874';b'SOABFNB12AB0180FAA';b'114.805';b'0.0';b'4';b'Cool Water';b'0'
b'0.30549492006281215';b'0.24430050915854987';b'ARQCYDK122BCFCC606';b'0';b'Paris Musette';b'-7.115';b'SOTBDLI12AC468A8AF';b'222.916';b'0.0';b'1';b'Passion';b'9'
b'0.5433500129660529';b'0.399265149721187';b'ARXOKNT1187B9AA521';b'0';b'Kali';b'-6.513';b'SOBUBQH12AB017DC39';b'120.406';b'nan';b'3';b'Dans le calme de la nuit';b'1'
b'0.6767556553226441';b'0.5437060505168373';b'ARVZDOM1187B9B49C9';b'0';b'Barry Manilow';b'-8.852';b'SOBXWEZ12A8C141D7C';b'123.438';b'nan';b'7';"b""This One's For You""";b'11'
b'0.5447494894552873';b'0.41741046690001027';b'ARYJ6RP1187B9B3827';b'0';b'Cindy Morgan';b'-5.267';b'SOBHFZM12AB0183A71';b'108.941';b'0.23838001173288925';b'4';b'Dig Up';b'6'
b'0.5603516410275964';b'0.36502643774220844';b'AROSW2I1187FB44866';b'0';b'Sonora Carruseles';b'-5.579';b'SOCKRAI12A81C20385';b'54.192';b'0.3347065490692206';b'1';b'Las Muchachas';b'9'
b'0.5557874605581772';b'0.3544547084781845';b'ARVSDB11187FB4270B';b'0';b'The Creation';b'-9.877';b'SOGCCFL12AB0185B8C';b'134.021';b'0.48749244341718867';b'4';b'Try And Stop Me';b'2'
b'0.7830371095483493';b'0.544257505724526';b'ART3O5Z1187B9AB043';b'0';b'Stevie Ray Vaughan And Double Trouble';b'-17.293';b'SOQXGVE12CF5F86D20';b'113.447';b'nan';b'1';b'Tin Pan Alley (aka Roughest Place In Town)';b'6'
b'0.407430399749988';b'0.3185360299358178';b'ARI2JSK1187FB496EF';b'0';"b'Nick Ingman;Gavyn Wright'";b'-14.77';b'SOJTILF12A8C134ED7';b'137.465';b'nan';b'1';b'The Beginning of the Partnership';b'10'
b'0.49624473660552987';b'0.30474365953929233';b'ARWGY6U1187B98B228';b'0';b'Orquesta Sublime';b'-4.395';b'SOVKXYA12AB0188679';b'118.656';b'nan';b'1';b'Tras La Reja';b'9'
b'0.6193969334378435';b'0.36093233451452944';b'AR4ZLZI1187B9B72D0';b'0';b'Luciana Souza';b'-24.424';b'SOVCNIE12A8C133D51';b'161.191';b'nan';b'1';b'Azul Contente';b'7'
b'0.6025555891290453';b'0.3895355761888646';b'AR567PN1187FB4B4F2';b'0';b'Moss';b'-7.736';b'SOOHZIM12A67ADDB09';b'119.947';b'0.5040343408054411';b'4';b'Winter In Finland';b'4'
b'0.5154556541589456';b'0.4187362051246881';b'ARTX57T1187B98F34B';b'0';b'Luciano';b'-6.32';b'SOYVJPV12AB0183576';b'75.017';b'nan';b'4';b'Work Hard';b'6'
b'0.70126070053786';b'0.41889470470197177';b'AR8B1WY1187FB38366';b'0';b'Rakim feat. Tracey Horton';b'-6.342';b'SOXPCET12AB018D580';b'168.0';b'0.5392215099501901';b'4';"b""Won't Be Long""";b'10'
b'0.6273614470848322';b'0.40664264869909944';b'AR6UVLC1187B9B4D4C';b'0';b'Suzi Quatro';b'-5.308';b'SOFIHWY12A6D4F98F9';b'131.568';b'nan';b'4';b'Born To Run';b'9'
b'0.775797362701256';b'0.6011860594553833';b'AR13CXU1187B9AD30A';b'0';b'The Clash';b'-8.331';b'SOXPJYV12A8C146554';b'203.944';b'nan';b'3';"b""I'm So Bored With The U.S.A.""";b'9'
b'0.4862443470336822';b'0.37786996610047535';b'ARD2F1Z1187FB3D27E';b'0';b'Carlton Livingston';b'-15.845';b'SOEUZKU12AB018A2B2';b'90.59';b'0.0';b'5';b'Slow Down';b'8'
b'0.7504920750583212';b'0.5164643298051803';b'ARAVWPR1187FB4736D';b'0';b'Mac Dre';b'-10.882';b'SOKVWEM12AAA8C8691';b'170.029';b'nan';b'4';b'This is My Year';b'7'
b'0.6834557007638835';b'0.4271229698860146';b'ARRM70G1187B9A7F64';b'0';b'Junior Kimbrough';b'-14.845';b'SOWDLGO12AB0182434';b'92.32';b'0.5109966480826532';b'3';b'Lonesome Road';b'4'
b'0.9089842956402567';b'0.562506672288816';b'ARBNXYA1187FB51C50';b'0';b'Daddy Yankee / May-Be';b'-6.331';b'SOXWGYN12A6702067A';b'91.988';b'0.4715782477005801';b'4';b'Que Vas A Hacer?';b'9'
b'0.7740371421614921';b'0.5217266477912379';b'ARL3VGT1187FB40E8E';b'0';b'Los Fabulosos Cadillacs';b'-4.695';b'SOHBVHN12AB0180BA7';b'118.776';b'0.3277366831778408';b'4';b'Electrasonic V';b'10'
b'0.4109128807304758';b'0.3126785596305983';b'ARLCGW21187B9929EE';b'0';b'Juan Carmona';b'-13.486';b'SOUJKIR12AB0186E43';b'110.361';b'0.0';b'1';b'Soleariyas';b'6'
b'0.6645599786043399';b'0.3975695954429906';b'ARNJVSL1187B99AFD4';b'0';b'2raumwohnung';b'-8.213';b'SOPAPHW12A8C13C373';b'134.033';b'nan';b'4';"b""36 Grad (Paul van Dyk's Vandit Clubmix)""";b'0'
b'0.20749124732341506';b'0.0';b'ARDRQOR11F4C844DA4';b'0';b'Nikos Kalaintzis';b'-15.279';b'SOLBKHE12A8AE47FBF';b'154.099';b'nan';b'1';b'Gamilia Patinada';b'5'
b'0.44932361520766173';b'0.34328188178708335';b'ARLWR721187B9A03C9';b'0';b'T.G. Sheppard';b'-12.923';b'SONUSTR12AB0186544';b'118.198';b'0.36965343505033227';b'4';b'Finally (Album Version)';b'3'
b'0.34950747840381585';b'0.2368320778810757';b'AR7GYNZ1187FB44803';b'0';b'Christian adam';b'-11.667';b'SOMQIKW12AB018595D';b'139.315';b'nan';b'3';"b""Il a suffit d'une chanson d'amour""";b'10'
b'0.4480253455381388';b'0.39362217173199315';b'AR7CCS31187B98C531';b'0';b'Tom Barabas';b'-13.25';b'SOKHLKW12AAF3B572C';b'138.021';b'0.42744657148843085';b'4';b'Shades Of Love';b'5'
b'0.7490298749983422';b'0.5755012051454431';b'ARZ96PB1187B98F5C9';b'0';b'Jars Of Clay';b'-6.103';b'SONTXFB12A8C145C15';b'127.969';b'0.5306630301441494';b'4';"b""Don't Stop""";b'11'
b'0.2823175882878433';b'0.1041016658320962';b'AR0JVUH1187B9918B5';b'0';b'Oscar Lima';b'-10.6';b'SOLVPVO12A58A7B5F4';b'121.739';b'nan';b'4';b'Desert Caravan';b'9'
b'0.6968168917909224';b'0.48210001892032256';b'ARD8JVH1187FB4DA04';b'0';b'Bad Company';b'-8.885';b'SOAUMHT12AB01839D0';b'131.564';b'0.4072330149011048';b'4';b'Take The Time';b'2'
b'0.5785174144965888';b'0.47186994585424324';b'AR5M4GN1187FB3F2F6';b'0';b'Bruce Robison';b'-14.32';b'SOUQJMW12A8C134DF4';b'79.606';b'0.5123198868034385';b'1';b'Trouble';b'5'
b'0.4910501682957887';b'0.35500876872856957';b'ARWLJLY1187B9AD881';b'0';b'Desert Dwellers';b'-9.457';b'SOBVMGA12AB018B0C5';b'180.009';b'nan';b'4';b'Sunset In Akkarai';b'11'
b'0.5714228015866021';b'0.42335610609447943';b'ARWI6LR1187FB46E9F';b'0';b'Richard Galliano';b'-12.7';b'SONSUTY12A6D4FA57D';b'98.987';b'0.36727341580934564';b'1';b'Les Forains';b'9'
b'0.5296593308867515';b'0.31311203183458997';b'AR08YJF1187B9B2D59';b'0';b'The Freedom';b'-6.766';b'SOBPIUW12AB01818FB';b'108.634';b'nan';b'4';b'Born Again';b'7'
b'0.1842501468246894';b'0.0';b'AR21JV01187B999138';b'0';b'Bill Murk';b'-10.886';b'SOAKNYW12A6D4F5FE4';b'117.858';b'nan';b'1';b'What a Friend We Have in Jesus';b'1'
b'0.40132798622497184';b'0.28857861572516413';b'AR5J8N51187FB54ED9';b'0';b'Joe Heaney';b'-18.184';b'SOKXOYB12AB0182EEC';b'102.649';b'nan';b'3';b'Peigin is Peadar';b'10'
b'0.6528013549210473';b'0.44309894653198734';b'ARYG6CU1187FB3852B';b'0';b'Milk Inc.';b'-7.597';b'SOESTLI12A6D4F6E53';b'140.017';b'0.46054128135865785';b'1';b'Nothing To You';b'0'
b'0.44398773937464775';b'0.0';b'ARUJTBL1241B9C9BB7';b'0';b'Endres';b'-7.342';b'SODZXCH12A8C140833';b'127.985';b'nan';b'4';b'born again';b'11'
b'0.474084038183911';b'0.30736673641233253';b'ARVO6RD1187FB403CA';b'0';b'Annie Minogue Band';b'-10.962';b'SOUDJIG12A6D4FD426';b'168.027';b'nan';b'4';b'Love Goes Down (Part Deux)';b'5'
b'0.42661995038253436';b'0.31284820727268337';b'ARRGJY81187B9B2878';b'0';b'J-MACK';b'-11.594';b'SODZKJX12A81C22F9D';b'180.253';b'nan';b'4';b'World Wind';b'4'
b'0.8106969830715695';b'0.4819758491535272';b'ARO5T1P1187B9AC680';b'0';b'Lou Reed';b'-10.906';b'SOEYFZV12A8C13C4A7';b'154.038';b'nan';b'4';"b""Sally Can't Dance""";b'9'
b'0.5236330317813918';b'0.3483500222239171';b'ARV6QHT1187FB5537A';b'0';b'Nana Caymmi';b'-10.449';b'SOEWZBO12AB0187F4D';b'110.411';b'0.0';b'4';b'Lero Do Bolero';b'2'
b'0.40784999659664595';b'0.2989467843777619';b'AR6HEHH1187B9985F9';b'0';b'Russ Morgan';b'-11.658';b'SOABNGV12AC960A047';b'84.818';b'nan';b'4';b'Do You Ever Think Of Me';b'5'
b'0.47012407514783316';b'0.3250229328452235';b'ARQAXT91187B99103A';b'0';b'UKW';b'-7.066';b'SOHBCCE12AB0183009';b'162.006';b'0.0';b'4';b'Einmal reich';b'0'
b'0.5599014383805133';b'0.40123912170697235';b'ARUTS6Y1187FB5BDAB';b'0';b'Twila Paris';b'-11.051';b'SOOPWJR12A8C139502';b'101.998';b'nan';b'3';b'Perfect Peace';b'3'
b'0.7708726497375289';b'0.4963514086051873';b'AROOKC21187B9AE85C';b'0';b'Missy Higgins';b'-7.041';b'SOFGXIF12A670215E4';b'92.761';b'0.34580223396532944';b'4';b'Ten Days (Album Version)';b'5'
b'0.5344643522287597';b'0.36868937254805195';b'AR243ZT1187B9A98D2';b'0';b'Otis Spann';b'-15.029';b'SODOBSS12AC9072A5E';b'113.838';b'nan';b'3';"b""Half Ain't Been Told""";b'9'
b'0.6439825914925877';b'0.40662621742204';b'ARM4J201187B9B8B3B';b'0';b'Gustavo Santaolalla';b'-13.505';b'SOUKZLZ12A6D4F869D';b'90.463';b'0.6392484891503506';b'3';b'The Blinding Sun';b'2'
b'0.36937303315848574';b'0.3501827320103768';b'ARAA1VM1187B994013';b'0';"b'Daler Mehndi;Chitra'";b'-7.403';b'SOBBFWL12A8C140087';b'105.026';b'0.3636860433915299';b'4';b'Rang De Basanti';b'7'
b'0.6062679269420722';b'0.39741466337671016';b'ARZ3U0K1187B999BF4';b'0';b'Cabas';b'-6.359';b'SOSBJFI12A58A791C9';b'106.361';b'0.37598430150044215';b'3';b'Machuca';b'4'
