,track id,song id,artist,song,paths
8235,TRBCGET128F9315E90,SOITJXD12A8C133C31,Gyptian,What Are You Fighting For,data/B/C/G/TRBCGET128F9315E90.h5
8236,TRBCGHP128F933878A,SOQRBPU12AB018560B,Professor Longhair,Bald Head,data/B/C/G/TRBCGHP128F933878A.h5
8237,TRBCGHZ128F423B81F,SOGVOOU12A8AE4643A,Busdriver,Sun Shower - Cadence Weapon Remix (Cd),data/B/C/G/TRBCGHZ128F423B81F.h5
8238,TRBCGKB12903CC0031,SOJVAKH12AB0184F65,Robert Palmer,Some Guys Have All The Luck,data/B/C/G/TRBCGKB12903CC0031.h5
8239,TRBCGKB12903CFF680,SOWLGVU12AC3DFA925,Dario Marianelli,Why Did You All Lie to Me?,data/B/C/G/TRBCGKB12903CFF680.h5
8240,TRBCGKN128F4269BD4,SOEJJAZ12A8C132CAF,Fastway,Heft*,data/B/C/G/TRBCGKN128F4269BD4.h5
8241,TRBCGLJ128F933277D,SOIWAUK12AB01857D2,Alain Turban,L'Homme au trapèze volant,data/B/C/G/TRBCGLJ128F933277D.h5
8242,TRBCGNI128F426C330,SOAPNML12A8C13B696,Cut Copy,Cold Youth,data/B/C/G/TRBCGNI128F426C330.h5
8243,TRBCGRI128F93355E9,SOUUNYT12AB0184F40,Teenage Fanclub,It's All In My Mind,data/B/C/G/TRBCGRI128F93355E9.h5
8244,TRBCGVY128E07853E2,SOBXZGV12A6702074F,Maire Brennan,Bi Thus A Mo Shuile (LP Version),data/B/C/G/TRBCGVY128E07853E2.h5
8245,TRBCGXG128F9322DBB,SOESPAS12AB017DBAE,2 Minutos,14 Botellas,data/B/C/G/TRBCGXG128F9322DBB.h5
8246,TRBCGXN128F148C0CD,SOFJJXH12A6D4F8104,Paul Stanley,Move On,data/B/C/G/TRBCGXN128F148C0CD.h5
8247,TRBCHAG128F428CEAC,SODXWSC12A8C13828F,Daryl Hall & John Oates,Only Love,data/B/C/H/TRBCHAG128F428CEAC.h5
8248,TRBCHBA12903CE8F85,SOGPLSC12AC468D55B,Georges Delerue,Aurèle et Céline,data/B/C/H/TRBCHBA12903CE8F85.h5
8249,TRBCHEE128F92F82D0,SONRABC12AB0181584,Liam O'Flynn,Romeo's Exile,data/B/C/H/TRBCHEE128F92F82D0.h5
8250,TRBCHFG128F9353D72,SOJSFWQ12AB0180A1A,DJ Spinn,Times Up,data/B/C/H/TRBCHFG128F9353D72.h5
8251,TRBCHGD128F421754A,SOPWPTN12A58A7CBAF,The California Cajun Orchestra,Lake Charles Two-Step,data/B/C/H/TRBCHGD128F421754A.h5
8252,TRBCHIL128F4281434,SOLDTNU12A58A7A231,Screamin' Jay Hawkins,What's Gonna Happen On the 8th Day,data/B/C/H/TRBCHIL128F4281434.h5
8253,TRBCHOY12903CD9688,SOBPRCW12AB0186D3E,Floor,Assassin,data/B/C/H/TRBCHOY12903CD9688.h5
8254,TRBCHRA128F9357174,SOWPBNN12AB01848B1,Tiny Bradshaw,Well Oh Well,data/B/C/H/TRBCHRA128F9357174.h5
8255,TRBCHRQ128F932F5EE,SOBAMAA12AB0187CB1,Simon Harris,Sample Track 17,data/B/C/H/TRBCHRQ128F932F5EE.h5
8256,TRBCHSH128F93304E1,SORQSRN12AB018102E,Smut Peddlers,Playstation Generation,data/B/C/H/TRBCHSH128F93304E1.h5
8257,TRBCHWH128F92F7E9B,SOHGJKE12AB0181C65,Soul Mekanik,Get Your Head Stuck On Your Neck,data/B/C/H/TRBCHWH128F92F7E9B.h5
8258,TRBCIBA128F934E298,SOKIDCN12AB01828E0,Michael Whalen,Gail Wakes Up,data/B/C/I/TRBCIBA128F934E298.h5
8259,TRBCICD12903CF2BA9,SOIFHTU12AC46867F6,Kiss,Stand (Album Version),data/B/C/I/TRBCICD12903CF2BA9.h5
8260,TRBCIDR128F92D36B2,SOZCFCW12A8C145A3A,LaWanda Page,The Preacher & the Funeral,data/B/C/I/TRBCIDR128F92D36B2.h5
8261,TRBCIDU12903CA2F54,SOYRPRE12AB018B083,Rory Block,Blues Again,data/B/C/I/TRBCIDU12903CA2F54.h5
8262,TRBCIDX128F422F215,SOCXWEG12A6D4FBEA3,Taking Back Sunday,I Am Fred Astaire (Album Version),data/B/C/I/TRBCIDX128F422F215.h5
8263,TRBCIEV12903CE60F1,SOQZCRW12AC468B0C0,Memphis Jug Band,Memphis Jug,data/B/C/I/TRBCIEV12903CE60F1.h5
8264,TRBCIGC128F4249CE6,SOEGCGK12A6D4FB978,Eddy Raven,I Could Use Another You (Digital Re-Recording),data/B/C/I/TRBCIGC128F4249CE6.h5
8265,TRBCIJF12903CF15F3,SOWNIIQ12AC468CB58,Fred Merpol,N'ayez crainte mesdames,data/B/C/I/TRBCIJF12903CF15F3.h5
8266,TRBCIQL128F427C0AD,SOLHEQX12A8C135403,Mariah Carey Featuring Da Brat & JD,Honey,data/B/C/I/TRBCIQL128F427C0AD.h5
8267,TRBCIRO128F42B0277,SOSXJSF12A8C13DD2D,Christina Aguilera,Beautiful,data/B/C/I/TRBCIRO128F42B0277.h5
8268,TRBCISZ128F92E9CEF,SOZQDOQ12A8C14538E,X-tv,Aftertaste,data/B/C/I/TRBCISZ128F92E9CEF.h5
8269,TRBCIUW128F92F6F3D,SOWTMAZ12A58A7DA40,Irma Thomas,We All Need Love,data/B/C/I/TRBCIUW128F92F6F3D.h5
8270,TRBCIVP12903CF9688,SOAXXOK12AC9072660,Black Debbath,Tredveårsfurua På Askøy,data/B/C/I/TRBCIVP12903CF9688.h5
8271,TRBCIXP128F14A3016,SONBZRB12A6D4FA945,Steve Harvey,What Woman Really Wear To Bed,data/B/C/I/TRBCIXP128F14A3016.h5
8272,TRBCIXV128F4261F09,SOMNOUE12A8C130DDE,Neil Diamond,Reminisce For A While (Sung With Raul Malo),data/B/C/I/TRBCIXV128F4261F09.h5
8273,TRBCJBG128F92F39AD,SOZSGFG12AB017D099,Antonis Remos,Min Tou Milate Tou Pediou,data/B/C/J/TRBCJBG128F92F39AD.h5
8274,TRBCJDC128EF35DF44,SOWFOWK12A6D4F669C,Bruno Sanfilippo,The Fourth Wish,data/B/C/J/TRBCJDC128EF35DF44.h5
8275,TRBCJIX128F424F99E,SOOSTAD12A8C133F0B,2raumwohnung,Mädchen mit Plan,data/B/C/J/TRBCJIX128F424F99E.h5
8276,TRBCJKE12903CE3A8B,SOEDEOK12AB0187B66,Henry Mancini,National Fencibles March,data/B/C/J/TRBCJKE12903CE3A8B.h5
8277,TRBCJQH128F1497A7B,SOJWWTP12A6D4F8952,Cindy Morgan,I Will Be Free (LP Version),data/B/C/J/TRBCJQH128F1497A7B.h5
8278,TRBCJQH128F93143A6,SOVBBBP12A58A7B044,Rainforest Trio,Obsession,data/B/C/J/TRBCJQH128F93143A6.h5
8279,TRBCJQW128F4253E5F,SOPWVGR12A8AE46957,Los Originales De San Juan,Soy De Oaxaca,data/B/C/J/TRBCJQW128F4253E5F.h5
8280,TRBCJRW12903CD02BC,SOOJXEP12AB018AD86,John D. Loudermilk,Goin' To Hell On A Sled,data/B/C/J/TRBCJRW12903CD02BC.h5
8281,TRBCJSZ128E07969B5,SOPMAEU12A67AE0C81,Coldplay,The World Turned Upside Down,data/B/C/J/TRBCJSZ128E07969B5.h5
8282,TRBCJTN128F42A23C2,SOSRFJO12A8C13DD88,Deepface,I Want To Live (Smash Club Mix),data/B/C/J/TRBCJTN128F42A23C2.h5
8283,TRBCJUF128F93190C2,SOHIHSR12AB0184E8F,Lily Allen,Everyone's At It,data/B/C/J/TRBCJUF128F93190C2.h5
8284,TRBCJVF128F14A8A16,SOPOGEB12A6D4FB25A,Foghat,Slow Ride [Live Version],data/B/C/J/TRBCJVF128F14A8A16.h5
8285,TRBCKEE12903CB853A,SOORXAG12AB01886FD,The Meatmen,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],data/B/C/K/TRBCKEE12903CB853A.h5
8286,TRBCKEI128F92FE542,SOAVRJE12A58A798CE,Gal Costa,Meu Bem Meu Mal (Mi Bien Mi Mal),data/B/C/K/TRBCKEI128F92FE542.h5
8287,TRBCKFA128F9336580,SOCAMQU12AB0182111,Pinchers,Don't Do That,data/B/C/K/TRBCKFA128F9336580.h5
8288,TRBCKNC128F4282300,SOMJFYS12A8C13E24C,T.I.,Why U Mad At Me (Explicit Screwed Version),data/B/C/K/TRBCKNC128F4282300.h5
8289,TRBCKNP128F4222D54,SOJIGTT12A6D4FC3BA,Britny Fox,Over And Out [Album Version],data/B/C/K/TRBCKNP128F4222D54.h5
8290,TRBCKPU128F92D9B79,SOKEKSF12AAF3B3977,Power Pill Fist,Chuckanut Drive,data/B/C/K/TRBCKPU128F92D9B79.h5
8291,TRBCKRF128F9320920,SORIHQQ12AB0181B67,Olivia Ruiz,Enervé,data/B/C/K/TRBCKRF128F9320920.h5
8292,TRBCKSF128F932FA70,SORSXYJ12AB01882C9,Fall Out Boy,(Coffee's For Closers),data/B/C/K/TRBCKSF128F932FA70.h5
8293,TRBCKWQ12903CC81E0,SOKELXZ12A8C13B501,Year of Desolation,The Legend of Yellow Boobie,data/B/C/K/TRBCKWQ12903CC81E0.h5
8294,TRBCKXX128F92FD505,SOSXQPZ12AB01800CB,Olive,You're Not Alone,data/B/C/K/TRBCKXX128F92FD505.h5
8295,TRBCKYU12903CB5D10,SOPMIWW12A58A7EE90,HardNox,White Girl Who Can Dance,data/B/C/K/TRBCKYU12903CB5D10.h5
8296,TRBCLFF128F92F09CB,SOWLHNY12AB0180F0C,Tim Hornsby,Protect You,data/B/C/L/TRBCLFF128F92F09CB.h5
8297,TRBCLFK128F931A46E,SOGYRUP12AB017FB4C,Michael Bloomfield,Have Thine Own Way,data/B/C/L/TRBCLFK128F931A46E.h5
8298,TRBCLGH12903CCA1D0,SONRSKV12AB018B6A1,Jerry Reed,Woman Shy,data/B/C/L/TRBCLGH12903CCA1D0.h5
8299,TRBCLIO128F426E4B8,SOALPEZ12A8C132E29,Gene Autry,Frankie And Johnny,data/B/C/L/TRBCLIO128F426E4B8.h5
8300,TRBCLUS128F92EA61B,SOVOHEI12AB017C590,Les Brown,"Take The ""A"" Train",data/B/C/L/TRBCLUS128F92EA61B.h5
8301,TRBCMDH128F92FA444,SOZXBAJ12AB017F858,John Hammond,Big Boss Man,data/B/C/M/TRBCMDH128F92FA444.h5
8302,TRBCMFZ128F14AFD69,SOCVNKY12A6D4FBC5E,1. Futurologischer Congress,Machinenfunk,data/B/C/M/TRBCMFZ128F14AFD69.h5
8303,TRBCMHI128F148B17F,SOXQVRI12A6D4F8E28,David Banner / Sky / Marcus,The Christmas Song,data/B/C/M/TRBCMHI128F148B17F.h5
8304,TRBCMJT128F14B12CC,SOUVHAM12A6D4FA42A,Deftones,Korea (LP Version),data/B/C/M/TRBCMJT128F14B12CC.h5
8305,TRBCMNK128F42622BF,SOHTAHZ12A8C130B46,POLINA,Kenourgios Erotas,data/B/C/M/TRBCMNK128F42622BF.h5
8306,TRBCMNO128F92D58E5,SOSEVUC12A8C145671,Aaron Watson,Thats What I Like About a Country Song,data/B/C/M/TRBCMNO128F92D58E5.h5
8307,TRBCMSO128F92E6AE5,SOTBYJX12AB0188922,Eagles Of Death Metal,(I Used To Couldn't Dance) Tight Pants,data/B/C/M/TRBCMSO128F92E6AE5.h5
8308,TRBCMWI128F933D625,SONEIYL12AB0180FE4,Ann Nesby,I'm Going All The Way (Album),data/B/C/M/TRBCMWI128F933D625.h5
8309,TRBCMYM128F92E42BA,SOAMLRD12AAF3B35AC,Peter Hunningale,Too Late,data/B/C/M/TRBCMYM128F92E42BA.h5
8310,TRBCNAJ128F934266F,SOCIKSS12AB01841A8,The Continentals,Merry Christmas Baby,data/B/C/N/TRBCNAJ128F934266F.h5
8311,TRBCNGI128F42597B4,SOLMKME12B0B8081D3,Sade,Slave Song,data/B/C/N/TRBCNGI128F42597B4.h5
8312,TRBCNQN128F425AC27,SOEWQUV12A8AE46AA4,Marilyn Horne,Mighty Lak' a Rose,data/B/C/N/TRBCNQN128F425AC27.h5
8313,TRBCNRB128F9331CDD,SOBNDJL12AB01806C3,Kiprich,Hot Girls,data/B/C/N/TRBCNRB128F9331CDD.h5
8314,TRBCNSM128F933D958,SODIPHG12A58A7BEA6,Cocoa Tea,Can't Stop Cocoa Tea,data/B/C/N/TRBCNSM128F933D958.h5
8315,TRBCNTP128F93530CF,SOKYTFZ12AB0189A73,Rolfe Kent,Mark Practices,data/B/C/N/TRBCNTP128F93530CF.h5
8316,TRBCNUB12903CA79C7,SOIUVCM12AB0186D78,Arc Angels,Crave and Wonder,data/B/C/N/TRBCNUB12903CA79C7.h5
8317,TRBCNUH12903CC27A5,SOFUXYZ12AB018C902,Mike Bloomfield,Junko partner,data/B/C/N/TRBCNUH12903CC27A5.h5
8318,TRBCNVH128F149DCC1,SOJGPHT12A6D4FA2BF,Toots Thielemans,The Windmills Of Your Mind,data/B/C/N/TRBCNVH128F149DCC1.h5
8319,TRBCNWM128F92D50EC,SONTBKA12A8C144020,50 Cent,U Not Like Me,data/B/C/N/TRBCNWM128F92D50EC.h5
8320,TRBCOBZ128F428005D,SOXIIPZ12A8C13EDC0,Lyrics Born,Is It The Skin I'm In?,data/B/C/O/TRBCOBZ128F428005D.h5
8321,TRBCOEQ12903CAA1BF,SOFNAUM12AB01863B4,John Hammond,Ain't That Loving You Baby,data/B/C/O/TRBCOEQ12903CAA1BF.h5
8322,TRBCOIT128F933E906,SOWGJTP12AB018637B,Pumpkin Buzzard,Requiem Blaster,data/B/C/O/TRBCOIT128F933E906.h5
8323,TRBCOJB128F92D0199,SOBBFPC12A8C142932,The London Theatre Orchestra,The Man From U.N.C.L.E.,data/B/C/O/TRBCOJB128F92D0199.h5
8324,TRBCOJM12903D0136F,SOWTJRG12AC9075799,Nicolas Bacchus,Préliminaires_ par Philippe Pagès (feat. Philippe Pagès),data/B/C/O/TRBCOJM12903D0136F.h5
8325,TRBCOKA128F4280D91,SODPYXE12A58A7AF97,Mikey Dread,Problems,data/B/C/O/TRBCOKA128F4280D91.h5
8326,TRBCOMF12903CE7B2A,SODXTQB12AB018A5C0,Pagan Wanderer Lu,Crustaceans As Castanets,data/B/C/O/TRBCOMF12903CE7B2A.h5
8327,TRBCORE12903CD6FA0,SOGSOTK12A6D4FA596,Chris Rea,Josephine (French Edit),data/B/C/O/TRBCORE12903CD6FA0.h5
8328,TRBCORX128F4275BEB,SOJQTVV12A8C134387,Wilks,That you fool ed me,data/B/C/O/TRBCORX128F4275BEB.h5
8329,TRBCPIP12903CB81D4,SOKGYMR12A8C1433E3,The Del McCoury Band,Don't You Think It's Time To Go,data/B/C/P/TRBCPIP12903CB81D4.h5
8330,TRBCPKL128F42A97A4,SOJKYRI12A58A7D06C,David Benoit,Frieda,data/B/C/P/TRBCPKL128F42A97A4.h5
8331,TRBCPTO12903CBBFD9,SOPGUJO12AB0186DF1,4Him,He Never Changes,data/B/C/P/TRBCPTO12903CBBFD9.h5
8332,TRBCPXR128F42AC544,SOFBCXN12A8C13C8C8,Martina McBride,Pick Me Up On Your Way Down,data/B/C/P/TRBCPXR128F42AC544.h5
8333,TRBCQDI128EF342954,SONSBJS12A67ADE7EC,Irwin Goodman,Yhteinen koti,data/B/C/Q/TRBCQDI128EF342954.h5
8334,TRBCQDO128F9314C76,SOKIWRW12AB017FAD7,Lole y Manuel,Aljarafe,data/B/C/Q/TRBCQDO128F9314C76.h5
8335,TRBCQIK128F9342FD8,SOMTQJY12CF58265F5,Claire Hamill,24 Hours from Tulsa (Bonus Track),data/B/C/Q/TRBCQIK128F9342FD8.h5
8336,TRBCQLB128F9332CF4,SOZOEUF12AB017E66A,32 Leaves,Way Beyond,data/B/C/Q/TRBCQLB128F9332CF4.h5
8337,TRBCQQC128F4253DCD,SOCBGSL12A8C13747D,Rockabye Baby!,You Still Believe in Me,data/B/C/Q/TRBCQQC128F4253DCD.h5
8338,TRBCQQH128E0791D0E,SOXWHQK12A67020E88,Barbara Carr,Don't Knock Love,data/B/C/Q/TRBCQQH128E0791D0E.h5
8339,TRBCQRZ128F1477E75,SOMAYCY12A6D4F936C,Kathleen Madigan,Oprah (Album Version),data/B/C/Q/TRBCQRZ128F1477E75.h5
8340,TRBCQWN12903CDA7EC,SOXBPJO12A8C1401AC,Louie Ramirez,It's Not What You Say,data/B/C/Q/TRBCQWN12903CDA7EC.h5
8341,TRBCQXJ128F9341051,SOYJVQR12AB01835DE,Ol' Dirty Bastard,Destiny Ft: Lesk One,data/B/C/Q/TRBCQXJ128F9341051.h5
8342,TRBCRCU12903CD3E19,SOQOEGK12AB01883BB,Tito Puenté,Bata 6/8,data/B/C/R/TRBCRCU12903CD3E19.h5
8343,TRBCRCV128F933860B,SOKETYB12AB018308E,Tammy Wynette,It Is No Secret (What God Can Do),data/B/C/R/TRBCRCV128F933860B.h5
8344,TRBCRDS128F426018C,SOSPTBA12A81C23A03,Juana Molina,El Perro,data/B/C/R/TRBCRDS128F426018C.h5
8345,TRBCRDW128F422D8BA,SOSTWHL12A6D4FD2A9,Keep Of Kalessin,As Mist Lay Silent Beneath,data/B/C/R/TRBCRDW128F422D8BA.h5
8346,TRBCRFK128F935E655,SOHNSVU12AB01891F8,Orenda,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),data/B/C/R/TRBCRFK128F935E655.h5
8347,TRBCRIM128F1496280,SOWYBEG12A6D4F9142,Nick Ingman,Kumal & Sangha,data/B/C/R/TRBCRIM128F1496280.h5
8348,TRBCRJJ128F145D998,SOJATJX12A6D4F6E77,Tomorrow,Shy Boy (1999 Digital Remaster),data/B/C/R/TRBCRJJ128F145D998.h5
8349,TRBCRKF128F14AD398,SOEGJRT12A6D4FCD65,BT,Henrys Death,data/B/C/R/TRBCRKF128F14AD398.h5
8350,TRBCRKZ128F4241B9E,SOEJCIN12A8C132263,Mikey Dread,Your Love,data/B/C/R/TRBCRKZ128F4241B9E.h5
8351,TRBCRLW128F425AC34,SOSIZPX12A8AE46AD3,Marilyn Horne,Nana,data/B/C/R/TRBCRLW128F425AC34.h5
8352,TRBCRMX128F92EBE1F,SOBAENB12AB017BFD8,Mongo Santamaria,Eres Tu,data/B/C/R/TRBCRMX128F92EBE1F.h5
8353,TRBCRNO128F92E2AA2,SOZCHRE12A8C1404A4,DJ Primo,Give It All You Got,data/B/C/R/TRBCRNO128F92E2AA2.h5
8354,TRBCRRZ12903CEBAC1,SOEOSKZ12AC392B55B,Styles P,Back On My New S*** (feat. Tre Williams),data/B/C/R/TRBCRRZ12903CEBAC1.h5
8355,TRBCRSH128F9327458,SOVJJGU12AB0186C4F,The Advantage,Ducktails - Moon,data/B/C/R/TRBCRSH128F9327458.h5
8356,TRBCRUH128F930DB67,SOETRAW12AB0180F0E,Captain Hollywood Project,The Way Love Is,data/B/C/R/TRBCRUH128F930DB67.h5
8357,TRBCRVT128F4264E2A,SOKWHFT12A8C13780E,Pepe Romero,Mallorca_ Op.202 - transcr. Marc Switzer,data/B/C/R/TRBCRVT128F4264E2A.h5
8358,TRBCRVT128F93073E7,SOYCRXU12AB0180B86,Kathy Troccoli,Never My Love,data/B/C/R/TRBCRVT128F93073E7.h5
8359,TRBCSAV128F933A8F8,SORCMAR12AB018701E,Saman,Akhm Nakon,data/B/C/S/TRBCSAV128F933A8F8.h5
8360,TRBCSBO128F9332822,SOPVNEU12A58A77E90,The Baltimore Consort,You Lasses and Lads,data/B/C/S/TRBCSBO128F9332822.h5
8361,TRBCSDW128F424D686,SOQWSGM12A6D4FC3C6,The Maine,You Left Me,data/B/C/S/TRBCSDW128F424D686.h5
8362,TRBCSHV12903CC5297,SOQCKBB12AB01864F9,Major Lazer,Keep It Going Louder (Tom Stephan Harder Mix),data/B/C/S/TRBCSHV12903CC5297.h5
8363,TRBCSLC128F421BD25,SOULIKU12A58A78CE2,Josh Groban,February Song [Live],data/B/C/S/TRBCSLC128F421BD25.h5
8364,TRBCSLF128E0795524,SOEOMWI12A67ADB831,Jimmy Cliff,Million Teardrops,data/B/C/S/TRBCSLF128E0795524.h5
8365,TRBCSLT128F92C8260,SOICOXW12A8C144D5C,Bruce Rowland,You Should Be Free,data/B/C/S/TRBCSLT128F92C8260.h5
8366,TRBCSMH128F146A146,SOFEQWY12A6D4F94CC,Bryan Ferry,2HB (1999 Digital Remaster),data/B/C/S/TRBCSMH128F146A146.h5
8367,TRBCSMO128F9342B20,SOTARLM12AB0189263,The Jets,Steppin' Out Tonight,data/B/C/S/TRBCSMO128F9342B20.h5
8368,TRBCSPV128F4262DD7,SOOWVZQ12AF72A0070,Jimmie Vaughan,Don't Cha Know,data/B/C/S/TRBCSPV128F4262DD7.h5
8369,TRBCSSE12903CBE261,SOJAMMF12A58A7656D,Alice In Chains,Take Her Out,data/B/C/S/TRBCSSE12903CBE261.h5
8370,TRBCSSP128F933B1D2,SOJMCCN12AB0185039,Toby Love,Happy Valentine's,data/B/C/S/TRBCSSP128F933B1D2.h5
8371,TRBCSTN12903D13548,SOIVNTJ12AC468C685,Billie Jo Spears,'57 Chevrolet,data/B/C/S/TRBCSTN12903D13548.h5
8372,TRBCSVE12903D13D5C,SONJEYU12AC468C050,Johnny Horton,The Battle Of New Orleans,data/B/C/S/TRBCSVE12903D13D5C.h5
8373,TRBCSYN128F92F4B62,SOYBVOI12AB017AD6B,Delbert McClinton,Lover In Demand,data/B/C/S/TRBCSYN128F92F4B62.h5
8374,TRBCSZQ128F92F9043,SOYBGAM12AB017A82A,White Heart,Speed Of Sound (Emergency Broadcast Album Version),data/B/C/S/TRBCSZQ128F92F9043.h5
8375,TRBCTBG128F42B7E1B,SOTUDGH12A8C13FED6,Rubyhorse,Evergreen,data/B/C/T/TRBCTBG128F42B7E1B.h5
8376,TRBCTBL128F931FF29,SOKJUOW12AB0181545,Shamen,Transamazonia (Deep Dish No Doze Mix),data/B/C/T/TRBCTBL128F931FF29.h5
8377,TRBCTCQ128F427DE9A,SOQBWFW12A8C139512,Camerata Brasil,Italian Concerto in F_ BWV 971 - Allegro,data/B/C/T/TRBCTCQ128F427DE9A.h5
8378,TRBCTEE128F42438DC,SOMXGSM12A8C130A2C,Alexander O'Neal,Unbreak My Heart,data/B/C/T/TRBCTEE128F42438DC.h5
8379,TRBCTFW128F931FBE9,SOCHBZX12A8C141F2B,Jimmy Page,Wailing Sounds,data/B/C/T/TRBCTFW128F931FBE9.h5
8380,TRBCTKV128F42222BD,SOVXFJX12A81C2387B,Soul Ballet,Tuscan Chica,data/B/C/T/TRBCTKV128F42222BD.h5
8381,TRBCTRX128F4299237,SOOYKEK12A8C13B1DD,Wyclef Jean featuring Prodigy of Mobb Deep,Rebel Music,data/B/C/T/TRBCTRX128F4299237.h5
8382,TRBCTSB128F931D570,SOHXEZL12AB0185E35,Al DiMeola,God Bird Change,data/B/C/T/TRBCTSB128F931D570.h5
8383,TRBCUBD128F1456B1F,SOIKTUX12A6D4F3E39,Darwin's Waiting Room,Spent,data/B/C/U/TRBCUBD128F1456B1F.h5
8384,TRBCUBV128F145F7E9,SOODZRY12A6D4F81A0,Jack Johnson,It's All Understood,data/B/C/U/TRBCUBV128F145F7E9.h5
8385,TRBCUIV128F9309077,SOFXTES12AB01831D1,Jane Winther,The Sun is here for you,data/B/C/U/TRBCUIV128F9309077.h5
8386,TRBCULU128F931AABB,SOHBIKM12AB01840AF,Mademoiselle Sane,Cabaret,data/B/C/U/TRBCULU128F931AABB.h5
8387,TRBCULX128F92F5CB3,SOZCCPL12AB017C957,El Barrio,Al maestro,data/B/C/U/TRBCULX128F92F5CB3.h5
8388,TRBCULZ128F426BC12,SOEYCMO12A8C13CDBB,Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,Venti scudi,data/B/C/U/TRBCULZ128F426BC12.h5
8389,TRBCUMB128F14AD232,SOFHIRE12A6D4FB518,Harry Gregson-Williams,The Ball,data/B/C/U/TRBCUMB128F14AD232.h5
8390,TRBCUPT128F1462B73,SOESALW12A6D4F7BBD,Thrice,All That's Left,data/B/C/U/TRBCUPT128F1462B73.h5
8391,TRBCURH12903CAD622,SOSKTOI12AB01843A5,Percy Faith,The Song Is You,data/B/C/U/TRBCURH12903CAD622.h5
8392,TRBCUST128F932CBA2,SOZWMDF12AB018317A,TAKARU,Idnnitkhtr,data/B/C/U/TRBCUST128F932CBA2.h5
8393,TRBCUUU128F425CA73,SOBCBQB12A8AE47374,John Mayall & The Bluesbreakers,Looking Back,data/B/C/U/TRBCUUU128F425CA73.h5
8394,TRBCUWM128F92FDD7E,SOBYAAS12A8C1442B1,Shinehead,Golden Touch (LP Version),data/B/C/U/TRBCUWM128F92FDD7E.h5
8395,TRBCUYD128F930DC65,SOOKORU12AB01808EA,Creedence Clearwater Revived,I Heard It Throught The Grapevine,data/B/C/U/TRBCUYD128F930DC65.h5
8396,TRBCVBK128E07813EC,SOADCFY12A6310E353,Gorillaz,Rock The House (Radio Edit),data/B/C/V/TRBCVBK128E07813EC.h5
8397,TRBCVFF128F4222C3C,SODIOXW12A6D4FD0D3,unloco,Bystander (Album Version),data/B/C/V/TRBCVFF128F4222C3C.h5
8398,TRBCVKB128F9331EC6,SOPWCJF12AB0183997,John Williams,Old Man Rocking Chair,data/B/C/V/TRBCVKB128F9331EC6.h5
8399,TRBCVKD128F1473B98,SOQLAUY12A6D4F900A,The Impressions,Need To Belong To Someone,data/B/C/V/TRBCVKD128F1473B98.h5
8400,TRBCVKL128F92CE9EF,SOTSEIR12A8C141BA6,Sam Baker,I Can't Stand It,data/B/C/V/TRBCVKL128F92CE9EF.h5
8401,TRBCVOS128F92F037C,SOZZBDC12A8C146917,Morton Gould,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,data/B/C/V/TRBCVOS128F92F037C.h5
8402,TRBCVPA12903CEEB1F,SOQBPJS12AC3DF56FC,The Wilburns,One Little Baby,data/B/C/V/TRBCVPA12903CEEB1F.h5
8403,TRBCVPD12903CECBE8,SOIWLJY12A8C13CBF3,Solas,Bonnie Mae,data/B/C/V/TRBCVPD12903CECBE8.h5
8404,TRBCVQL128F422572E,SOZWVZN12A6D4FB762,Dann Huff,Light,data/B/C/V/TRBCVQL128F422572E.h5
8405,TRBCVVB128F92EB308,SOZHGBF12A8AE49137,Jacques Dutronc,Les Femmes Des Autres,data/B/C/V/TRBCVVB128F92EB308.h5
8406,TRBCVWC128F4269F8B,SODAWYC12A8C13B094,T Lavitz,Times Square,data/B/C/V/TRBCVWC128F4269F8B.h5
8407,TRBCVWC128F932F321,SOXCIAD12AB0181701,Los Del Rio,Macarena,data/B/C/V/TRBCVWC128F932F321.h5
8408,TRBCVXB128F429C17A,SOQPGCD12A8C13CF85,Samy Deluxe,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),data/B/C/V/TRBCVXB128F429C17A.h5
8409,TRBCWCQ128F92CDDA8,SOVRIPF12A8C142FD3,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,Conker The King,data/B/C/W/TRBCWCQ128F92CDDA8.h5
8410,TRBCWCU12903CFB6A2,SOLZYAI12AC46893E4,Jackie Wilson,Why Can't You Be Mine,data/B/C/W/TRBCWCU12903CFB6A2.h5
8411,TRBCWGM128F428D6FD,SODISVN12A8C139DBF,Jim Reeves,True,data/B/C/W/TRBCWGM128F428D6FD.h5
8412,TRBCWIA128F4220805,SODJAZO12A81C2074D,The Abominable Iron Sloth,Sailing To The Edge Of The Earth,data/B/C/W/TRBCWIA128F4220805.h5
8413,TRBCWID12903CEDB3E,SOCHZDP12AC468D99F,Josh Mullins,Butts n Stuff,data/B/C/W/TRBCWID12903CEDB3E.h5
